Namespace(arch='resnet18', batch_size=64, ckpt=None, data_dir='/home/aamich/fall21/CycleGAN_pix2pix/MNIST', dataset='MNIST', epochs=500, exp_name='train_MNIST', in_channel=1, lr=0.5, method='SupCon', momentum=0.9, normalize=False, num_classes=10, print_freq=100, results_dir='/home/aamich/fall21/SSD', save_freq=1, seed=12345, size=28, temperature=0.5, training_mode='SimCLR', warmup=True, weight_decay=0.0001)
Epoch 420, validation accuracy 96.44, best_prec 96.68
Epoch 421, validation accuracy 96.14, best_prec 96.68
Epoch 422, validation accuracy 96.17000000000002, best_prec 96.68
Epoch 423, validation accuracy 96.0, best_prec 96.68
Epoch 424, validation accuracy 96.0, best_prec 96.68
Epoch 425, validation accuracy 96.50000000000001, best_prec 96.68
Epoch 426, validation accuracy 95.76999999999998, best_prec 96.68
Epoch 427, validation accuracy 96.1, best_prec 96.68
Epoch 428, validation accuracy 96.52, best_prec 96.68
Epoch 429, validation accuracy 96.08000000000001, best_prec 96.68
Epoch 430, validation accuracy 96.02000000000001, best_prec 96.68
Epoch 431, validation accuracy 96.1, best_prec 96.68
Epoch 432, validation accuracy 95.97, best_prec 96.68
Epoch 433, validation accuracy 95.74000000000001, best_prec 96.68
Epoch 434, validation accuracy 96.15, best_prec 96.68
Epoch 435, validation accuracy 96.24000000000001, best_prec 96.68
Epoch 436, validation accuracy 96.4, best_prec 96.68
Epoch 437, validation accuracy 96.35999999999999, best_prec 96.68
Epoch 438, validation accuracy 95.87, best_prec 96.68
Epoch 439, validation accuracy 96.28, best_prec 96.68
Epoch 440, validation accuracy 95.89999999999999, best_prec 96.68
Epoch 441, validation accuracy 96.07000000000001, best_prec 96.68
Epoch 442, validation accuracy 96.25999999999999, best_prec 96.68
Epoch 443, validation accuracy 96.05, best_prec 96.68
Epoch 444, validation accuracy 96.41, best_prec 96.68
Epoch 445, validation accuracy 95.96000000000001, best_prec 96.68
Epoch 446, validation accuracy 95.94, best_prec 96.68
Epoch 447, validation accuracy 96.14999999999998, best_prec 96.68
Epoch 448, validation accuracy 96.32, best_prec 96.68
Epoch 449, validation accuracy 96.1, best_prec 96.68
Epoch 450, validation accuracy 96.06, best_prec 96.68
Epoch 451, validation accuracy 96.02999999999999, best_prec 96.68
Epoch 452, validation accuracy 95.82, best_prec 96.68
Epoch 453, validation accuracy 96.22, best_prec 96.68
Epoch 454, validation accuracy 95.86, best_prec 96.68
Epoch 455, validation accuracy 96.07000000000001, best_prec 96.68
Epoch 456, validation accuracy 96.4, best_prec 96.68
Epoch 457, validation accuracy 96.25999999999999, best_prec 96.68
Epoch 458, validation accuracy 95.92, best_prec 96.68
Epoch 459, validation accuracy 96.2, best_prec 96.68
Epoch 460, validation accuracy 96.06, best_prec 96.68
Epoch 461, validation accuracy 96.14, best_prec 96.68
Epoch 462, validation accuracy 96.17000000000002, best_prec 96.68
Epoch 463, validation accuracy 96.09, best_prec 96.68
Epoch 464, validation accuracy 96.1, best_prec 96.68
Epoch 465, validation accuracy 96.07999999999998, best_prec 96.68
Epoch 466, validation accuracy 96.43, best_prec 96.68
Epoch 467, validation accuracy 96.24000000000001, best_prec 96.68
Epoch 468, validation accuracy 95.91000000000001, best_prec 96.68
Epoch 469, validation accuracy 95.88000000000001, best_prec 96.68
Epoch 470, validation accuracy 96.22, best_prec 96.68
Epoch 471, validation accuracy 96.16, best_prec 96.68
Epoch 472, validation accuracy 96.33, best_prec 96.68
Epoch 473, validation accuracy 96.10999999999999, best_prec 96.68
Epoch 474, validation accuracy 95.94, best_prec 96.68
Epoch 475, validation accuracy 95.94, best_prec 96.68
Epoch 476, validation accuracy 96.13999999999999, best_prec 96.68
Epoch 477, validation accuracy 96.10999999999999, best_prec 96.68
Epoch 478, validation accuracy 96.28999999999999, best_prec 96.68
Epoch 479, validation accuracy 96.07999999999998, best_prec 96.68
Epoch 480, validation accuracy 96.11000000000001, best_prec 96.68
Epoch 481, validation accuracy 95.99, best_prec 96.68
Epoch 482, validation accuracy 95.99, best_prec 96.68
Epoch 483, validation accuracy 96.25, best_prec 96.68
Epoch 484, validation accuracy 96.16999999999999, best_prec 96.68
Epoch 485, validation accuracy 96.07, best_prec 96.68
Epoch 486, validation accuracy 96.17999999999999, best_prec 96.68
Epoch 487, validation accuracy 96.28, best_prec 96.68
Epoch 488, validation accuracy 96.31, best_prec 96.68
Epoch 489, validation accuracy 96.32, best_prec 96.68
Epoch 490, validation accuracy 96.07, best_prec 96.68
